ricoh_process_time,yolo_frame_time,lidar_scan_time,yolo_processing_time,person_id,yolo_angle_deg,lidar_mean_x_rover,lidar_mean_y_rover,lidar_angle_deg_rover
1783396713.882771,1783396713.7860281,1783396713.632771,0.09674286842346191,1,79.27510286594074,0.9471326736006587,2.9788831646471423,72.3619941231002
1783396713.9291124,1783396713.7860281,1783396713.6791124,0.14308428764343262,1,79.27510286594074,0.9471326736006587,2.9788831646471423,72.3619941231002
1783396713.9861743,1783396713.9372623,1783396713.7361743,0.04891204833984375,1,84.3972461396409,0.5903159626703942,2.844857422202632,78.27732364151133
1783396714.0419881,1783396713.9372623,1783396713.7919881,0.10472583770751953,1,84.3972461396409,0.5903159626703942,2.844857422202632,78.27732364151133
1783396714.0962236,1783396713.9372623,1783396713.8462236,0.15896129608154297,1,84.3972461396409,0.6436663588830919,3.3259725957842132,79.04710421908281
1783396714.1504087,1783396714.0919662,1783396713.9004087,0.05844259262084961,1,85.82933873310664,0.6035683314747817,3.131136028535263,79.08929780199202
1783396714.2017257,1783396714.0919662,1783396713.9517257,0.10975956916809082,1,85.82933873310664,0.5966868462912874,3.401999187113548,80.05190776343984
1783396714.247951,1783396714.0919662,1783396713.997951,0.15598487854003906,1,85.82933873310664,0.5966868462912874,3.401999187113548,80.05190776343984
1783396714.2997339,1783396714.250911,1783396714.0497339,0.048822879791259766,1,90.38926864565553,0.3729980097970731,3.0416759074080595,83.00877455560176
1783396714.345978,1783396714.250911,1783396714.095978,0.09506702423095703,1,90.38926864565553,0.3729980097970731,3.0416759074080595,83.00877455560176
1783396714.3987994,1783396714.250911,1783396714.1487994,0.1478884220123291,1,90.38926864565553,0.3396182659270133,3.153675877452042,83.85352460928101
1783396714.4476626,1783396714.3990986,1783396714.1976626,0.04856395721435547,1,94.41334972724941,0.15550354653397944,2.7971915911815772,86.81804589399273
1783396714.4941964,1783396714.3990986,1783396714.2441964,0.09509778022766113,1,94.41334972724941,0.11052765490325255,3.1063844164772982,87.96222974680386
1783396714.5384555,1783396714.3990986,1783396714.2884555,0.1393568515777588,1,94.41334972724941,0.11052765490325255,3.1063844164772982,87.96222974680386
1783396714.59152,1783396714.5516872,1783396714.34152,0.03983283042907715,1,100.55700243283833,-0.17953030828794872,3.117091894398587,93.29633447871741
1783396714.6418114,1783396714.5516872,1783396714.3918114,0.09012413024902344,1,100.55700243283833,-0.17953030828794872,3.117091894398587,93.29633447871741
1783396714.691013,1783396714.5516872,1783396714.441013,0.13932585716247559,1,100.55700243283833,-0.2629036699222156,3.4495933462665858,94.35825497381396
1783396714.7443888,1783396714.699785,1783396714.4943888,0.044603824615478516,1,105.82053062235775,-0.4284882485458322,3.0684325685428187,97.94960515459174
1783396714.7912042,1783396714.699785,1783396714.5412042,0.09141921997070312,1,105.82053062235775,-0.5423013574136959,3.429292433975209,98.9862235669897
1783396714.838346,1783396714.699785,1783396714.588346,0.13856101036071777,1,105.82053062235775,-0.5423013574136959,3.429292433975209,98.9862235669897
1783396714.8955324,1783396714.8512084,1783396714.6455324,0.04432392120361328,1,110.5169277145235,-0.7338238450540805,3.362722817430715,102.31027436425106
1783396714.9471405,1783396714.8512084,1783396714.6971405,0.0959320068359375,1,110.5169277145235,-0.7338238450540805,3.362722817430715,102.31027436425106
1783396714.992508,1783396714.8512084,1783396714.742508,0.14129948616027832,1,110.5169277145235,-0.8264088360583233,3.5264605706890086,103.18898801033184
1783396715.0476933,1783396714.9991105,1783396714.7976933,0.04858279228210449,1,115.13801514090069,-0.8672714788340724,3.0996155006728467,105.63160374939397
1783396715.0936518,1783396714.9991105,1783396714.8436518,0.09454131126403809,1,115.13801514090069,-0.9803518145485532,3.396927589358495,106.09811675875685
1783396715.1410108,1783396714.9991105,1783396714.8910108,0.14190030097961426,1,115.13801514090069,-0.9803518145485532,3.396927589358495,106.09811675875685
1783396715.1914272,1783396715.1547964,1783396714.9414272,0.036630868911743164,1,120.46743416534322,-1.0948913009048824,2.8688533351340477,110.88924036991773
1783396715.2357495,1783396715.1547964,1783396714.9857495,0.08095312118530273,1,120.46743416534322,-1.0948913009048824,2.8688533351340477,110.88924036991773
1783396715.3004875,1783396715.1547964,1783396715.0504875,0.1456911563873291,1,120.46743416534322,-1.2350122640372105,3.150111276672786,111.40783819119788
1783396715.3554199,1783396715.3116736,1783396715.1054199,0.043746232986450195,1,124.656307221042,-1.2526554265086476,2.5909530356760575,115.8025056803998
1783396715.4108992,1783396715.3116736,1783396715.1608992,0.09922552108764648,1,124.656307221042,-1.2920548550328785,2.734712476277201,115.28907660037376
1783396715.4622197,1783396715.3116736,1783396715.2122197,0.15054607391357422,1,124.656307221042,-1.37580332308816,2.892217989614671,115.44003275331195
1783396715.5239437,1783396715.4656649,1783396715.2739437,0.058278799057006836,1,128.26477812182978,-1.5421905372375218,2.601323641500131,120.66151382429001
1783396715.5838754,1783396715.4656649,1783396715.3338754,0.1182105541229248,1,128.26477812182978,-1.607009551219619,2.716130396855413,120.61085298836127
1783396715.6419687,1783396715.6136749,1783396715.3919687,0.028293848037719727,1,131.50216484501075,-1.5163431657628539,2.1662057224461724,124.99200528813778
1783396715.6940622,1783396715.6136749,1783396715.4440622,0.08038735389709473,1,131.50216484501075,-1.5705950312196642,2.339525654466516,123.87466833600712
1783396715.744612,1783396715.6136749,1783396715.494612,0.1309370994567871,1,131.50216484501075,-1.5705950312196642,2.339525654466516,123.87466833600712
1783396715.7952087,1783396715.7611318,1783396715.5452087,0.03407692909240723,1,132.84399648859477,-1.5734026332134663,2.3877913419950265,123.3823414585822
1783396715.8434868,1783396715.7611318,1783396715.5934868,0.08235502243041992,1,132.84399648859477,-1.5734026332134663,2.3877913419950265,123.3823414585822
1783396715.89283,1783396715.7611318,1783396715.64283,0.1316981315612793,1,132.84399648859477,-1.841343024175533,2.729528018634097,124.00365179280605
1783396715.9423742,1783396715.912029,1783396715.6923742,0.03034520149230957,1,134.13428752470188,-1.802497252303847,2.591489058966505,124.82035080227246
1783396715.9914272,1783396715.912029,1783396715.7414272,0.07939815521240234,1,134.13428752470188,-2.0111397325827727,2.8596601136644537,125.11792631973215
1783396716.0420039,1783396715.912029,1783396715.7920039,0.1299748420715332,1,134.13428752470188,-2.0111397325827727,2.8596601136644537,125.11792631973215
1783396716.1020231,1783396716.0600076,1783396715.8520231,0.04201555252075195,1,136.45037735149654,-2.1166748219422478,2.9380885202666773,125.76995191304641
1783396716.1526341,1783396716.0600076,1783396715.9026341,0.09262657165527344,1,136.45037735149654,-2.1166748219422478,2.9380885202666773,125.76995191304641
1783396716.2050867,1783396716.0600076,1783396715.9550867,0.1450791358947754,1,136.45037735149654,-2.1878390286881366,3.0439378437236417,125.70679942187458
1783396716.260524,1783396716.2091851,1783396716.010524,0.051338911056518555,1,140.2545468323835,-2.1755928719147,2.6940393997236565,128.92288362692818
1783396716.3094327,1783396716.2091851,1783396716.0594327,0.10024762153625488,1,140.2545468323835,-2.1755928719147,2.6940393997236565,128.92288362692818
1783396716.3611784,1783396716.2091851,1783396716.1111784,0.1519932746887207,1,140.2545468323835,-2.298856937200842,2.8435193118074578,128.95397436867802
1783396716.4251504,1783396716.3578448,1783396716.1751504,0.0673055648803711,1,144.20921270144257,-1.6850789104893855,1.7741540317183284,133.52496173723443
1783396716.4764726,1783396716.3578448,1783396716.2264726,0.11862778663635254,1,144.20921270144257,-1.6850789104893855,1.7741540317183284,133.52496173723443
1783396716.534034,1783396716.508423,1783396716.284034,0.025610923767089844,1,143.22592500814918,-1.7271932658937688,1.8348850838277937,133.26831216313403
1783396716.5859554,1783396716.508423,1783396716.3359554,0.07753229141235352,1,143.22592500814918,-0.8024446171744246,0.7548520772979668,136.75047132613406
1783396716.6374972,1783396716.508423,1783396716.3874972,0.1290740966796875,1,143.22592500814918,-0.8024446171744246,0.7548520772979668,136.75047132613406
1783396716.6929219,1783396716.6582778,1783396716.4429219,0.034644126892089844,1,135.3580934994281,-1.874655029920433,2.082064728022868,131.999324129513
1783396716.7421849,1783396716.6582778,1783396716.4921849,0.0839071273803711,1,135.3580934994281,-1.874655029920433,2.082064728022868,131.999324129513
1783396716.8068867,1783396716.6582778,1783396716.5568867,0.14860892295837402,1,135.3580934994281,-2.3621879115612288,2.043237256191909,139.1409616495037
1783396716.8719897,1783396716.81009,1783396716.6219897,0.061899662017822266,1,127.6396792089902,-2.6434660625431614,2.626955471857456,135.17948926150316
1783396716.938439,1783396716.81009,1783396716.688439,0.12834882736206055,1,127.6396792089902,-2.6434660625431614,2.626955471857456,135.17948926150316
1783396716.9917562,1783396716.9632185,1783396716.7417562,0.028537750244140625,1,117.21213868615845,-1.8794729432682573,2.799093879010678,123.87968738941166
1783396717.042508,1783396716.9632185,1783396716.792508,0.07928943634033203,1,117.21213868615845,-1.8794729432682573,2.799093879010678,123.87968738941166
